,,,,,,,,,,
StateAb,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,CalculationType,CalculationValue
VIC,Maribyrnong,3,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Count,0
VIC,Maribyrnong,3,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Percent,0
VIC,Maribyrnong,3,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Count,40752
VIC,Maribyrnong,3,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Percent,43.37
VIC,Maribyrnong,3,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Count,581
VIC,Maribyrnong,3,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Percent,28.65
VIC,Maribyrnong,3,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Count,2812
VIC,Maribyrnong,3,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Percent,2.99
VIC,Maribyrnong,3,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Count,482
VIC,Maribyrnong,3,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Percent,23.77
VIC,Maribyrnong,3,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Count,3998
VIC,Maribyrnong,3,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Percent,4.25
VIC,Maribyrnong,3,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Count,469
VIC,Maribyrnong,3,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Percent,23.13
VIC,Maribyrnong,3,6,36728,D'SILVA,Mira,LP,Liberal,Preference Count,25731
VIC,Maribyrnong,3,6,36728,D'SILVA,Mira,LP,Liberal,Preference Percent,27.38
VIC,Maribyrnong,3,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Count,122
VIC,Maribyrnong,3,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Percent,6.02
VIC,Maribyrnong,3,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Count,16701
VIC,Maribyrnong,3,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Percent,17.77
VIC,Maribyrnong,3,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Count,114
VIC,Maribyrnong,3,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Percent,5.62
VIC,Maribyrnong,3,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Count,0
VIC,Maribyrnong,3,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Percent,0
VIC,Maribyrnong,3,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Count,0
VIC,Maribyrnong,3,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Percent,0
VIC,Maribyrnong,3,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Count,3974
VIC,Maribyrnong,3,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Percent,4.23
VIC,Maribyrnong,3,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Count,260
VIC,Maribyrnong,3,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Percent,12.82
VIC,Maribyrnong,4,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Count,0
VIC,Maribyrnong,4,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Percent,0
VIC,Maribyrnong,4,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Count,0
VIC,Maribyrnong,4,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Percent,0
VIC,Maribyrnong,4,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Count,0
VIC,Maribyrnong,4,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Percent,0
VIC,Maribyrnong,4,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Count,0
VIC,Maribyrnong,4,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Percent,0
VIC,Maribyrnong,4,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Count,41109
VIC,Maribyrnong,4,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Percent,43.75
VIC,Maribyrnong,4,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Count,357
VIC,Maribyrnong,4,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Percent,12.7
VIC,Maribyrnong,4,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Count,0
VIC,Maribyrnong,4,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Percent,0
VIC,Maribyrnong,4,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Count,-2812
VIC,Maribyrnong,4,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Percent,-100
VIC,Maribyrnong,4,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Count,5326
VIC,Maribyrnong,4,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Percent,5.67
VIC,Maribyrnong,4,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Count,1328
VIC,Maribyrnong,4,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Percent,47.23
VIC,Maribyrnong,4,6,36728,D'SILVA,Mira,LP,Liberal,Preference Count,26082
VIC,Maribyrnong,4,6,36728,D'SILVA,Mira,LP,Liberal,Preference Percent,27.76
VIC,Maribyrnong,4,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Count,351
VIC,Maribyrnong,4,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Percent,12.48
VIC,Maribyrnong,4,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Count,16915
VIC,Maribyrnong,4,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Percent,18
VIC,Maribyrnong,4,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Count,214
VIC,Maribyrnong,4,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Percent,7.61
VIC,Maribyrnong,4,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Count,0
VIC,Maribyrnong,4,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Percent,0
VIC,Maribyrnong,4,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Count,0
VIC,Maribyrnong,4,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Percent,0
VIC,Maribyrnong,4,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Count,4536
VIC,Maribyrnong,4,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Percent,4.83
VIC,Maribyrnong,4,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Count,562
VIC,Maribyrnong,4,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Percent,19.99
VIC,Maribyrnong,5,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Count,0
VIC,Maribyrnong,5,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Percent,0
VIC,Maribyrnong,5,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Count,0
VIC,Maribyrnong,5,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Percent,0
VIC,Maribyrnong,5,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Count,0
VIC,Maribyrnong,5,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Percent,0
VIC,Maribyrnong,5,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Count,0
VIC,Maribyrnong,5,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Percent,0
VIC,Maribyrnong,5,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Count,41461
VIC,Maribyrnong,5,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Percent,44.12
VIC,Maribyrnong,5,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Count,352
VIC,Maribyrnong,5,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Percent,7.76
VIC,Maribyrnong,5,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Count,0
VIC,Maribyrnong,5,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Percent,0
VIC,Maribyrnong,5,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Count,0
VIC,Maribyrnong,5,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Percent,0
VIC,Maribyrnong,5,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Count,7922
VIC,Maribyrnong,5,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Percent,8.43
VIC,Maribyrnong,5,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Count,2596
VIC,Maribyrnong,5,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Percent,57.23
VIC,Maribyrnong,5,6,36728,D'SILVA,Mira,LP,Liberal,Preference Count,27229
VIC,Maribyrnong,5,6,36728,D'SILVA,Mira,LP,Liberal,Preference Percent,28.98
VIC,Maribyrnong,5,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Count,1147
VIC,Maribyrnong,5,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Percent,25.29
VIC,Maribyrnong,5,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Count,17356
VIC,Maribyrnong,5,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Percent,18.47
VIC,Maribyrnong,5,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Count,441
VIC,Maribyrnong,5,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Percent,9.72
VIC,Maribyrnong,5,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Count,0
VIC,Maribyrnong,5,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Percent,0
VIC,Maribyrnong,5,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Count,0
VIC,Maribyrnong,5,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Percent,0
VIC,Maribyrnong,5,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Count,0
VIC,Maribyrnong,5,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Percent,0
VIC,Maribyrnong,5,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Count,-4536
VIC,Maribyrnong,5,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Percent,-100
VIC,Maribyrnong,6,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Count,0
VIC,Maribyrnong,6,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Percent,0
VIC,Maribyrnong,6,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Count,0
VIC,Maribyrnong,6,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Percent,0
VIC,Maribyrnong,6,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Count,0
VIC,Maribyrnong,6,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Percent,0
VIC,Maribyrnong,6,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Count,0
VIC,Maribyrnong,6,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Percent,0
VIC,Maribyrnong,6,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Count,42690
VIC,Maribyrnong,6,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Percent,45.43
VIC,Maribyrnong,6,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Count,1229
VIC,Maribyrnong,6,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Percent,15.51
VIC,Maribyrnong,6,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Count,0
VIC,Maribyrnong,6,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Percent,0
VIC,Maribyrnong,6,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Count,0
VIC,Maribyrnong,6,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Percent,0
VIC,Maribyrnong,6,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Count,0
VIC,Maribyrnong,6,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Percent,0
VIC,Maribyrnong,6,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Count,-7922
VIC,Maribyrnong,6,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Percent,-100
VIC,Maribyrnong,6,6,36728,D'SILVA,Mira,LP,Liberal,Preference Count,32458
VIC,Maribyrnong,6,6,36728,D'SILVA,Mira,LP,Liberal,Preference Percent,34.54
VIC,Maribyrnong,6,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Count,5229
VIC,Maribyrnong,6,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Percent,66.01
VIC,Maribyrnong,6,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Count,18820
VIC,Maribyrnong,6,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Percent,20.03
VIC,Maribyrnong,6,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Count,1464
VIC,Maribyrnong,6,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Percent,18.48
VIC,Maribyrnong,6,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Count,0
VIC,Maribyrnong,6,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Percent,0
VIC,Maribyrnong,6,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Count,0
VIC,Maribyrnong,6,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Percent,0
VIC,Maribyrnong,6,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Count,0
VIC,Maribyrnong,6,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Percent,0
VIC,Maribyrnong,6,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Count,0
VIC,Maribyrnong,6,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Percent,0
VIC,Maribyrnong,7,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Count,0
VIC,Maribyrnong,7,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Preference Percent,0
VIC,Maribyrnong,7,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Count,0
VIC,Maribyrnong,7,1,37196,HOBART,Mark Michael,GAP,The Great Australian Party,Transfer Percent,0
VIC,Maribyrnong,7,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Count,0
VIC,Maribyrnong,7,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Preference Percent,0
VIC,Maribyrnong,7,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Count,0
VIC,Maribyrnong,7,2,36660,DADICH,Daniel Nair,VNS,Victorian Socialists,Transfer Percent,0
VIC,Maribyrnong,7,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Count,58679
VIC,Maribyrnong,7,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Preference Percent,62.45
VIC,Maribyrnong,7,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Count,15989
VIC,Maribyrnong,7,3,36441,SHORTEN,Bill,ALP,Australian Labor Party,Transfer Percent,84.96
VIC,Maribyrnong,7,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Count,0
VIC,Maribyrnong,7,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Preference Percent,0
VIC,Maribyrnong,7,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Count,0
VIC,Maribyrnong,7,4,37751,TINDAL,Jodie,ON,Pauline Hanson's One Nation,Transfer Percent,0
VIC,Maribyrnong,7,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Count,0
VIC,Maribyrnong,7,5,36024,BESANKO,Darren,UAPP,United Australia Party,Preference Percent,0
VIC,Maribyrnong,7,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Count,0
VIC,Maribyrnong,7,5,36024,BESANKO,Darren,UAPP,United Australia Party,Transfer Percent,0
VIC,Maribyrnong,7,6,36728,D'SILVA,Mira,LP,Liberal,Preference Count,35289
VIC,Maribyrnong,7,6,36728,D'SILVA,Mira,LP,Liberal,Preference Percent,37.55
VIC,Maribyrnong,7,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Count,2831
VIC,Maribyrnong,7,6,36728,D'SILVA,Mira,LP,Liberal,Transfer Percent,15.04
VIC,Maribyrnong,7,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Count,0
VIC,Maribyrnong,7,7,36543,PRYOR,Rhonda,GVIC,The Greens,Preference Percent,0
VIC,Maribyrnong,7,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Count,-18820
VIC,Maribyrnong,7,7,36543,PRYOR,Rhonda,GVIC,The Greens,Transfer Percent,-100
VIC,Maribyrnong,7,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Count,0
VIC,Maribyrnong,7,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Preference Percent,0
VIC,Maribyrnong,7,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Count,0
VIC,Maribyrnong,7,8,37582,ANSALONE,Alexander Anthony,CYA,Australian Federation Party,Transfer Percent,0
VIC,Maribyrnong,7,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Count,0
VIC,Maribyrnong,7,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Preference Percent,0
VIC,Maribyrnong,7,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Count,0
VIC,Maribyrnong,7,9,36954,SMITH,Cameron,LDP,Liberal Democrats,Transfer Percent,0
VIC,McEwen,0,1,36547,BARKER,Neil,GVIC,The Greens,Preference Count,13524
VIC,McEwen,0,1,36547,BARKER,Neil,GVIC,The Greens,Preference Percent,14.13
VIC,McEwen,0,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Count,0
VIC,McEwen,0,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Percent,0
VIC,McEwen,0,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Count,5474
VIC,McEwen,0,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Percent,5.72
VIC,McEwen,0,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Count,0
VIC,McEwen,0,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Percent,0
VIC,McEwen,0,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Count,1721
VIC,McEwen,0,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Percent,1.8
VIC,McEwen,0,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Count,0
VIC,McEwen,0,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Percent,0
VIC,McEwen,0,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Count,5387
VIC,McEwen,0,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Percent,5.63
VIC,McEwen,0,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Transfer Count,0
VIC,McEwen,0,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Transfer Percent,0
VIC,McEwen,0,5,36957,HERRON,John,LDP,Liberal Democrats,Preference Count,2579
VIC,McEwen,0,5,36957,HERRON,John,LDP,Liberal Democrats,Preference Percent,2.69
VIC,McEwen,0,5,36957,HERRON,John,LDP,Liberal Democrats,Transfer Count,0
VIC,McEwen,0,5,36957,HERRON,John,LDP,Liberal Democrats,Transfer Percent,0
VIC,McEwen,0,6,36724,WELCH,Richard,LP,Liberal,Preference Count,31796
VIC,McEwen,0,6,36724,WELCH,Richard,LP,Liberal,Preference Percent,33.22
VIC,McEwen,0,6,36724,WELCH,Richard,LP,Liberal,Transfer Count,0
VIC,McEwen,0,6,36724,WELCH,Richard,LP,Liberal,Transfer Percent,0
VIC,McEwen,0,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Preference Count,35238
VIC,McEwen,0,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Preference Percent,36.81
VIC,McEwen,0,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Transfer Count,0
VIC,McEwen,0,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Transfer Percent,0
VIC,McEwen,1,1,36547,BARKER,Neil,GVIC,The Greens,Preference Count,13730
VIC,McEwen,1,1,36547,BARKER,Neil,GVIC,The Greens,Preference Percent,14.34
VIC,McEwen,1,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Count,206
VIC,McEwen,1,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Percent,11.97
VIC,McEwen,1,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Count,5745
VIC,McEwen,1,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Percent,6
VIC,McEwen,1,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Count,271
VIC,McEwen,1,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Percent,15.75
VIC,McEwen,1,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Count,0
VIC,McEwen,1,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Percent,0
VIC,McEwen,1,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Count,-1721
VIC,McEwen,1,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Percent,-100
VIC,McEwen,1,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Count,6010
VIC,McEwen,1,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Percent,6.28
VIC,McEwen,1,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Transfer Count,623
VIC,McEwen,1,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Transfer Percent,36.2
VIC,McEwen,1,5,36957,HERRON,John,LDP,Liberal Democrats,Preference Count,2924
VIC,McEwen,1,5,36957,HERRON,John,LDP,Liberal Democrats,Preference Percent,3.05
VIC,McEwen,1,5,36957,HERRON,John,LDP,Liberal Democrats,Transfer Count,345
VIC,McEwen,1,5,36957,HERRON,John,LDP,Liberal Democrats,Transfer Percent,20.05
VIC,McEwen,1,6,36724,WELCH,Richard,LP,Liberal,Preference Count,31934
VIC,McEwen,1,6,36724,WELCH,Richard,LP,Liberal,Preference Percent,33.36
VIC,McEwen,1,6,36724,WELCH,Richard,LP,Liberal,Transfer Count,138
VIC,McEwen,1,6,36724,WELCH,Richard,LP,Liberal,Transfer Percent,8.02
VIC,McEwen,1,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Preference Count,35376
VIC,McEwen,1,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Preference Percent,36.96
VIC,McEwen,1,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Transfer Count,138
VIC,McEwen,1,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Transfer Percent,8.02
VIC,McEwen,2,1,36547,BARKER,Neil,GVIC,The Greens,Preference Count,13929
VIC,McEwen,2,1,36547,BARKER,Neil,GVIC,The Greens,Preference Percent,14.55
VIC,McEwen,2,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Count,199
VIC,McEwen,2,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Percent,6.81
VIC,McEwen,2,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Count,6471
VIC,McEwen,2,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Percent,6.76
VIC,McEwen,2,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Count,726
VIC,McEwen,2,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Percent,24.83
VIC,McEwen,2,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Count,0
VIC,McEwen,2,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Percent,0
VIC,McEwen,2,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Count,0
VIC,McEwen,2,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Percent,0
VIC,McEwen,2,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Count,6905
VIC,McEwen,2,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Percent,7.21
VIC,McEwen,2,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Transfer Count,895
VIC,McEwen,2,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Transfer Percent,30.61
VIC,McEwen,2,5,36957,HERRON,John,LDP,Liberal Democrats,Preference Count,0
VIC,McEwen,2,5,36957,HERRON,John,LDP,Liberal Democrats,Preference Percent,0
VIC,McEwen,2,5,36957,HERRON,John,LDP,Liberal Democrats,Transfer Count,-2924
VIC,McEwen,2,5,36957,HERRON,John,LDP,Liberal Democrats,Transfer Percent,-100
VIC,McEwen,2,6,36724,WELCH,Richard,LP,Liberal,Preference Count,32821
VIC,McEwen,2,6,36724,WELCH,Richard,LP,Liberal,Preference Percent,34.29
VIC,McEwen,2,6,36724,WELCH,Richard,LP,Liberal,Transfer Count,887
VIC,McEwen,2,6,36724,WELCH,Richard,LP,Liberal,Transfer Percent,30.34
VIC,McEwen,2,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Preference Count,35593
VIC,McEwen,2,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Preference Percent,37.18
VIC,McEwen,2,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Transfer Count,217
VIC,McEwen,2,7,36445,MITCHELL,Rob,ALP,Australian Labor Party,Transfer Percent,7.42
VIC,McEwen,3,1,36547,BARKER,Neil,GVIC,The Greens,Preference Count,14813
VIC,McEwen,3,1,36547,BARKER,Neil,GVIC,The Greens,Preference Percent,15.48
VIC,McEwen,3,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Count,884
VIC,McEwen,3,1,36547,BARKER,Neil,GVIC,The Greens,Transfer Percent,13.66
VIC,McEwen,3,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Count,0
VIC,McEwen,3,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Preference Percent,0
VIC,McEwen,3,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Count,-6471
VIC,McEwen,3,2,36054,McRAE,Paul Joseph,UAPP,United Australia Party,Transfer Percent,-100
VIC,McEwen,3,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Count,0
VIC,McEwen,3,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Preference Percent,0
VIC,McEwen,3,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Count,0
VIC,McEwen,3,3,37619,NEIL,Christopher,CYA,Australian Federation Party,Transfer Percent,0
VIC,McEwen,3,4,37660,BRADBURY,Chris,ON,Pauline Hanson's One Nation,Preference Count,10478
